id,user_id,order_date,status
8157,595,2022-10-05,completed
8158,437,2022-09-13,returned
8159,747,2022-09-19,return_pending
8160,559,2022-09-06,shipped
8161,265,2022-10-07,placed
8162,1238,2022-09-20,shipped
8163,437,2022-09-15,returned
8164,1910,2022-09-16,return_pending
8165,1122,2022-09-06,returned
8166,394,2022-09-18,placed
8167,1264,2022-09-14,shipped
8168,1515,2022-09-20,returned
8169,1614,2022-09-21,placed
8170,1446,2022-09-21,return_pending
8171,962,2022-09-23,completed
8172,25,2022-09-05,returned
8173,1969,2022-09-27,shipped
8174,587,2022-09-06,placed
8175,1522,2022-09-21,return_pending
8176,673,2022-09-12,returned
8177,1613,2022-09-21,return_pending
8178,257,2022-10-04,shipped
8179,1982,2022-10-05,placed
8180,1812,2022-09-27,shipped
8181,5,2022-09-16,placed
8182,531,2022-09-12,shipped
8183,1731,2022-09-10,return_pending
8184,1833,2022-10-03,placed
8185,707,2022-09-08,shipped
8186,1644,2022-09-24,shipped
8187,1975,2022-09-20,placed
8188,424,2022-09-26,completed
8189,510,2022-09-29,shipped
8190,207,2022-09-11,shipped
8191,32,2022-09-30,return_pending
8192,564,2022-09-23,returned
8193,968,2022-09-27,returned
8194,125,2022-09-19,return_pending
8195,1716,2022-09-21,shipped
8196,141,2022-10-02,shipped
8197,981,2022-09-26,shipped
8198,1305,2022-09-08,placed
8199,1478,2022-10-03,completed
8200,1116,2022-10-04,placed
8201,1812,2022-09-20,shipped
8202,1920,2022-09-27,returned
8203,437,2022-09-21,placed
8204,1043,2022-09-08,return_pending
8205,524,2022-09-25,placed
8206,558,2022-10-05,returned
8207,1133,2022-09-19,completed
8208,1968,2022-10-08,placed
8209,342,2022-09-17,shipped
8210,1430,2022-09-09,placed
8211,933,2022-10-01,shipped
8212,1796,2022-10-06,return_pending
8213,1219,2022-10-01,completed
8214,72,2022-09-28,return_pending
8215,1889,2022-09-05,returned
8216,1074,2022-09-05,placed
8217,911,2022-09-30,shipped
8218,1823,2022-09-06,completed
8219,1679,2022-09-28,returned
8220,599,2022-09-28,shipped
8221,530,2022-10-05,completed
8222,22,2022-09-05,return_pending
8223,957,2022-09-26,completed
8224,377,2022-09-26,placed
8225,1783,2022-09-08,placed
8226,1577,2022-10-01,placed
8227,917,2022-09-15,returned
8228,1031,2022-09-14,shipped
8229,253,2022-09-24,placed
8230,3,2022-09-10,return_pending
8231,419,2022-09-07,placed
8232,1780,2022-09-26,return_pending
8233,951,2022-09-21,returned
8234,247,2022-09-06,returned
8235,1106,2022-10-06,returned
8236,242,2022-09-22,return_pending
8237,1579,2022-09-25,returned
8238,1185,2022-09-24,return_pending
8239,441,2022-09-25,returned
8240,57,2022-10-06,completed
8241,919,2022-09-25,returned
8242,687,2022-09-30,shipped
8243,1846,2022-10-04,return_pending
8244,1608,2022-09-06,returned
8245,1147,2022-09-16,return_pending
8246,1117,2022-10-07,return_pending
8247,1072,2022-09-19,completed
8248,1234,2022-10-06,completed
8249,1003,2022-09-15,shipped
8250,336,2022-10-04,shipped
8251,1667,2022-10-04,shipped
8252,1817,2022-09-08,shipped
8253,801,2022-09-09,completed
8254,1436,2022-09-18,completed
8255,279,2022-09-20,shipped
8256,92,2022-09-10,shipped
8257,1285,2022-09-09,shipped
8258,26,2022-09-12,return_pending
8259,1841,2022-09-05,shipped
8260,717,2022-09-14,shipped
8261,1801,2022-09-24,completed
8262,1784,2022-10-01,return_pending
8263,362,2022-10-07,shipped
8264,1500,2022-09-30,shipped
8265,1864,2022-09-20,returned
8266,228,2022-09-07,returned
8267,1227,2022-09-25,returned
8268,1185,2022-09-28,returned
8269,1466,2022-10-07,return_pending
8270,1720,2022-09-24,placed
8271,569,2022-09-28,completed
8272,839,2022-09-13,placed
8273,628,2022-09-15,placed
8274,1090,2022-10-07,completed
8275,1996,2022-09-25,completed
8276,1696,2022-10-01,completed
8277,1119,2022-09-12,return_pending
8278,1905,2022-09-09,completed
8279,1740,2022-09-07,placed
8280,651,2022-09-17,placed
8281,1348,2022-10-07,return_pending
8282,703,2022-09-16,placed
8283,49,2022-09-19,placed
8284,1844,2022-09-07,completed
8285,1800,2022-09-11,return_pending
8286,1500,2022-09-17,completed
8287,1385,2022-09-26,placed
8288,1690,2022-09-24,shipped
8289,32,2022-09-30,completed
8290,314,2022-09-22,completed
8291,1750,2022-09-29,placed
8292,991,2022-09-14,completed
8293,437,2022-09-24,returned
8294,1601,2022-09-21,completed
8295,1452,2022-09-15,shipped
8296,1431,2022-09-28,completed
8297,1928,2022-09-09,shipped
8298,579,2022-09-10,completed
8299,203,2022-09-16,returned
8300,1749,2022-09-28,returned
8301,1965,2022-10-05,returned
8302,1081,2022-09-07,placed
8303,846,2022-09-05,placed
8304,196,2022-09-22,shipped
8305,1949,2022-10-04,returned
8306,1811,2022-10-07,completed
8307,1584,2022-10-04,placed
8308,143,2022-09-07,returned
8309,832,2022-09-16,return_pending
8310,767,2022-09-19,shipped
8311,776,2022-10-07,placed
8312,69,2022-09-12,shipped
8313,1458,2022-10-08,completed
8314,505,2022-09-10,completed
8315,632,2022-10-07,shipped
8316,1729,2022-10-03,returned
8317,256,2022-10-08,return_pending
8318,528,2022-09-18,placed
8319,1951,2022-09-11,completed
8320,1636,2022-09-14,returned
8321,1901,2022-09-22,return_pending
8322,1780,2022-10-01,completed
8323,312,2022-09-24,completed
8324,1220,2022-09-27,placed
8325,1207,2022-09-17,returned
8326,467,2022-09-18,placed
8327,1539,2022-10-08,returned
8328,1429,2022-09-17,return_pending
8329,669,2022-09-08,completed
8330,911,2022-09-15,return_pending
8331,1799,2022-09-22,placed
8332,1930,2022-09-06,placed
8333,946,2022-10-04,placed
8334,1417,2022-09-14,returned
8335,737,2022-09-25,placed
8336,1073,2022-10-08,return_pending
8337,1545,2022-09-10,return_pending
8338,1757,2022-09-18,shipped
8339,1633,2022-10-04,placed
8340,24,2022-10-02,completed
8341,1853,2022-09-22,shipped
8342,1804,2022-09-29,return_pending
8343,1928,2022-09-13,returned
8344,36,2022-09-22,returned
8345,427,2022-09-21,return_pending
8346,1489,2022-09-08,completed
8347,962,2022-09-16,placed
8348,301,2022-09-07,completed
8349,877,2022-09-11,returned
8350,457,2022-09-10,returned
8351,497,2022-09-12,placed
8352,93,2022-09-28,return_pending
8353,698,2022-10-08,returned
8354,640,2022-10-04,shipped
8355,1833,2022-10-06,return_pending
8356,788,2022-09-20,returned
8357,1285,2022-09-11,return_pending
8358,53,2022-09-30,placed
8359,445,2022-09-26,completed
8360,254,2022-09-23,shipped
8361,115,2022-09-05,shipped
8362,1704,2022-10-08,placed
8363,455,2022-09-11,placed
8364,92,2022-09-18,returned
8365,441,2022-09-08,shipped
8366,815,2022-09-17,placed
8367,1971,2022-09-25,completed
8368,348,2022-09-24,return_pending
8369,1672,2022-09-05,placed
8370,744,2022-10-07,returned
8371,514,2022-09-23,shipped
8372,1925,2022-09-26,shipped
8373,944,2022-09-20,returned
8374,1419,2022-10-01,completed
8375,1462,2022-09-15,returned
8376,1310,2022-09-23,return_pending
8377,1430,2022-09-16,shipped
8378,1482,2022-10-02,placed
8379,1041,2022-09-23,returned
8380,590,2022-09-22,returned
8381,148,2022-09-21,returned
8382,1537,2022-09-25,returned
8383,1289,2022-09-08,completed
8384,933,2022-09-12,completed
8385,1399,2022-09-17,returned
8386,45,2022-10-05,shipped
8387,728,2022-09-25,return_pending
8388,778,2022-10-01,completed
8389,1894,2022-09-19,placed
8390,246,2022-10-06,shipped
8391,1615,2022-09-28,completed
8392,1967,2022-09-10,completed
8393,1841,2022-09-16,shipped
8394,1475,2022-09-27,placed
8395,636,2022-10-02,return_pending
8396,1763,2022-09-05,return_pending
8397,483,2022-10-05,completed
8398,369,2022-09-10,completed
8399,126,2022-09-30,completed
8400,1001,2022-10-08,return_pending
8401,1349,2022-09-28,placed
8402,1880,2022-09-26,returned
8403,1872,2022-09-14,return_pending
8404,710,2022-09-11,placed
8405,1417,2022-09-17,placed
8406,804,2022-10-08,return_pending
8407,1107,2022-09-11,return_pending
8408,1646,2022-09-25,completed
8409,1079,2022-09-17,return_pending
8410,1270,2022-09-11,placed
8411,984,2022-09-16,returned
8412,1675,2022-09-11,placed
8413,41,2022-09-20,placed
8414,1614,2022-10-04,returned
8415,995,2022-09-07,completed
8416,474,2022-09-21,shipped
8417,1122,2022-10-04,returned
8418,562,2022-09-13,return_pending
8419,827,2022-09-16,placed
8420,145,2022-10-01,placed
8421,193,2022-09-10,return_pending
8422,877,2022-09-19,placed
8423,1617,2022-09-22,return_pending
8424,1093,2022-09-15,placed
8425,1192,2022-10-01,placed
8426,408,2022-09-10,return_pending
8427,1776,2022-10-04,shipped
8428,671,2022-10-06,shipped
8429,1345,2022-09-22,returned
8430,270,2022-09-14,return_pending
8431,1777,2022-09-29,shipped
8432,1657,2022-09-05,placed
8433,335,2022-09-10,shipped
8434,1520,2022-10-01,return_pending
8435,1825,2022-09-09,return_pending
8436,1822,2022-09-30,return_pending
8437,1104,2022-10-08,return_pending
8438,902,2022-10-03,returned
8439,1745,2022-09-19,return_pending
8440,1508,2022-10-01,returned
8441,1502,2022-09-23,completed
8442,1479,2022-09-06,returned
8443,444,2022-09-30,shipped
8444,1100,2022-09-07,placed
8445,1742,2022-09-26,returned
8446,177,2022-09-15,returned
8447,1748,2022-09-14,return_pending
8448,1861,2022-09-20,completed
8449,1669,2022-09-13,shipped
8450,1520,2022-10-06,shipped
8451,1550,2022-09-26,shipped
8452,923,2022-09-24,return_pending
8453,1324,2022-09-11,shipped
8454,1233,2022-09-16,shipped
8455,621,2022-10-03,shipped
8456,1172,2022-09-30,shipped
8457,1551,2022-10-06,shipped
8458,529,2022-10-02,placed
8459,346,2022-09-28,placed
8460,331,2022-10-01,placed
8461,10,2022-09-20,completed
8462,1559,2022-09-30,returned
8463,953,2022-09-22,return_pending
8464,1878,2022-09-29,completed
8465,1143,2022-09-10,shipped
8466,1128,2022-09-28,returned
8467,1073,2022-09-22,returned
8468,1554,2022-10-07,returned
8469,1122,2022-09-21,placed
8470,215,2022-09-09,shipped
8471,852,2022-09-10,return_pending
8472,802,2022-10-07,shipped
8473,1000,2022-10-05,shipped
8474,875,2022-09-23,placed
8475,1027,2022-09-08,completed
8476,760,2022-10-07,shipped
8477,408,2022-09-29,returned
8478,510,2022-09-27,return_pending
8479,1723,2022-09-16,completed
8480,650,2022-09-09,shipped
8481,236,2022-09-06,placed
8482,1546,2022-10-07,placed
8483,647,2022-09-10,placed
8484,1670,2022-09-26,return_pending
8485,1922,2022-09-27,returned
8486,1637,2022-09-12,placed
8487,194,2022-10-08,placed
8488,534,2022-09-22,completed
8489,976,2022-09-18,shipped
8490,1036,2022-09-08,return_pending
8491,1120,2022-10-07,placed
8492,328,2022-09-24,return_pending
8493,1235,2022-09-19,completed
8494,707,2022-10-02,returned
8495,1270,2022-09-29,shipped
8496,833,2022-09-05,placed
8497,1335,2022-09-18,return_pending
8498,1151,2022-09-05,completed
8499,915,2022-10-06,completed
8500,1769,2022-10-05,completed
8501,1797,2022-09-18,return_pending
8502,1569,2022-09-07,returned
8503,1282,2022-09-08,placed
8504,1564,2022-09-20,shipped
8505,773,2022-09-12,placed
8506,24,2022-10-08,placed
8507,588,2022-09-26,completed
8508,1855,2022-09-28,return_pending
8509,393,2022-09-20,placed
8510,1196,2022-10-07,shipped
8511,1164,2022-09-26,shipped
8512,1248,2022-09-09,return_pending
8513,1498,2022-10-07,completed
8514,209,2022-09-23,completed
8515,327,2022-09-22,returned
8516,1280,2022-10-05,shipped
8517,1709,2022-09-09,placed
8518,1427,2022-09-18,return_pending
8519,30,2022-09-21,return_pending
8520,1772,2022-10-01,returned
8521,1965,2022-09-06,returned
8522,592,2022-09-19,completed
8523,113,2022-09-12,shipped
8524,1177,2022-09-18,shipped
8525,822,2022-09-28,completed
8526,1237,2022-09-27,placed
8527,150,2022-09-10,shipped
8528,715,2022-09-26,return_pending
8529,1409,2022-09-05,return_pending
8530,1682,2022-09-28,returned
8531,678,2022-09-28,placed
8532,581,2022-09-12,placed
8533,1305,2022-09-27,completed
8534,234,2022-10-08,completed
8535,42,2022-09-27,placed
8536,480,2022-09-11,shipped
8537,1183,2022-09-19,return_pending
8538,327,2022-09-06,completed
8539,42,2022-09-13,return_pending
8540,175,2022-10-08,completed
8541,126,2022-09-24,placed
8542,61,2022-09-17,completed
8543,1816,2022-09-05,placed
8544,239,2022-10-02,completed
8545,1569,2022-10-05,placed
8546,1321,2022-10-08,shipped
8547,1945,2022-09-16,return_pending
8548,978,2022-10-08,shipped
8549,824,2022-10-07,return_pending
8550,1325,2022-09-15,return_pending
8551,1839,2022-09-17,placed
8552,1055,2022-10-03,returned
8553,1177,2022-10-05,return_pending
8554,279,2022-09-24,returned
8555,1725,2022-09-24,shipped
8556,1635,2022-09-22,return_pending
8557,746,2022-09-06,returned
8558,1282,2022-09-13,shipped
8559,972,2022-10-08,return_pending
8560,1950,2022-09-19,placed
8561,855,2022-09-06,placed
8562,1165,2022-09-25,completed
8563,1828,2022-10-04,placed
8564,1576,2022-09-29,return_pending
8565,1205,2022-09-27,completed
8566,343,2022-09-25,completed
8567,207,2022-09-26,returned
8568,797,2022-10-03,shipped
8569,851,2022-09-16,completed
8570,1685,2022-09-29,shipped
8571,1777,2022-09-05,return_pending
8572,1508,2022-09-08,shipped
8573,649,2022-10-02,shipped
8574,1480,2022-09-12,completed
8575,1177,2022-10-04,shipped
8576,1595,2022-09-16,returned
8577,502,2022-09-14,completed
8578,1837,2022-09-20,return_pending
8579,1919,2022-09-10,placed
8580,1949,2022-10-03,return_pending
8581,214,2022-09-28,completed
8582,951,2022-09-12,shipped
8583,382,2022-09-10,placed
8584,147,2022-10-07,returned
8585,911,2022-09-29,shipped
8586,274,2022-09-19,shipped
8587,1828,2022-09-18,shipped
8588,190,2022-10-04,completed
8589,500,2022-09-25,return_pending
8590,1166,2022-09-06,shipped
8591,1726,2022-10-01,completed
8592,815,2022-09-11,shipped
8593,1612,2022-10-04,returned
8594,1221,2022-09-14,return_pending
8595,1295,2022-10-06,return_pending
8596,1943,2022-09-25,return_pending
8597,384,2022-09-25,completed
8598,914,2022-09-23,returned
8599,602,2022-09-07,returned
8600,651,2022-09-07,placed
8601,1363,2022-10-08,placed
8602,859,2022-10-01,return_pending
8603,1011,2022-09-10,placed
8604,882,2022-09-10,completed
8605,1543,2022-09-12,returned
8606,832,2022-09-13,return_pending
8607,1686,2022-10-06,completed
8608,951,2022-10-06,placed
8609,1466,2022-10-01,completed
8610,552,2022-09-22,returned
8611,1576,2022-09-09,shipped
8612,582,2022-09-22,shipped
8613,129,2022-09-10,placed
8614,1624,2022-10-02,shipped
8615,963,2022-09-06,shipped
8616,1573,2022-09-27,returned
8617,1909,2022-09-19,return_pending
8618,1313,2022-09-15,completed
8619,664,2022-09-09,completed
8620,1524,2022-10-02,placed
8621,1710,2022-09-28,return_pending
8622,1605,2022-10-07,shipped
8623,1742,2022-09-10,return_pending
8624,1859,2022-10-03,placed
8625,341,2022-10-08,returned
8626,1799,2022-10-03,returned
8627,1716,2022-09-08,returned
8628,842,2022-10-01,returned
8629,669,2022-09-18,shipped
8630,1632,2022-09-22,placed
8631,529,2022-09-21,completed
8632,529,2022-09-15,completed
8633,1510,2022-09-10,return_pending
8634,282,2022-09-13,placed
8635,948,2022-09-06,return_pending
8636,1596,2022-09-30,completed
8637,140,2022-09-18,return_pending
8638,1467,2022-09-20,shipped
8639,681,2022-09-20,return_pending
8640,1718,2022-10-05,placed
8641,264,2022-09-19,completed
8642,1793,2022-09-12,completed
8643,1006,2022-10-03,completed
8644,731,2022-10-04,placed
8645,81,2022-09-18,placed
8646,446,2022-09-14,placed
8647,216,2022-10-08,shipped
8648,1263,2022-09-21,return_pending
8649,1948,2022-09-18,return_pending
8650,1912,2022-09-14,placed
8651,737,2022-10-06,shipped
8652,1304,2022-10-05,placed
8653,1486,2022-09-21,return_pending
8654,288,2022-09-14,shipped
8655,1794,2022-09-07,placed
8656,1972,2022-09-28,return_pending
8657,1060,2022-10-02,returned
8658,679,2022-09-17,completed
8659,1072,2022-09-28,placed
8660,576,2022-09-26,shipped
8661,320,2022-09-09,shipped
8662,1029,2022-09-17,completed
8663,609,2022-09-20,returned
8664,960,2022-09-29,return_pending
8665,137,2022-09-24,completed
8666,282,2022-09-20,shipped
8667,1626,2022-09-24,completed
8668,34,2022-09-11,returned
8669,1866,2022-10-08,returned
8670,1838,2022-09-18,placed
8671,1966,2022-10-05,placed
8672,1020,2022-10-03,return_pending
8673,144,2022-09-21,shipped
8674,1575,2022-09-10,completed
8675,1391,2022-09-07,placed
8676,443,2022-10-04,completed
8677,1695,2022-09-20,shipped
8678,1109,2022-10-03,placed
8679,215,2022-10-02,returned
8680,245,2022-09-06,return_pending
8681,535,2022-10-06,completed
8682,1299,2022-10-06,completed
8683,1268,2022-10-01,completed
8684,1158,2022-10-03,return_pending
8685,1783,2022-09-07,return_pending
8686,107,2022-09-30,completed
8687,1663,2022-10-08,returned
8688,713,2022-10-05,return_pending
8689,392,2022-09-30,returned
8690,907,2022-09-09,return_pending
8691,1190,2022-10-02,completed
8692,1072,2022-09-14,returned
8693,630,2022-09-05,shipped
8694,555,2022-09-22,completed
8695,273,2022-09-08,completed
8696,1650,2022-10-08,completed
8697,668,2022-09-23,placed
8698,1030,2022-09-12,completed
8699,1138,2022-09-21,return_pending
8700,1775,2022-10-01,placed
8701,613,2022-09-20,shipped
8702,288,2022-09-16,completed
8703,1466,2022-09-08,return_pending
8704,1123,2022-09-12,returned
8705,1985,2022-10-02,shipped
8706,1507,2022-10-03,returned
8707,954,2022-09-21,placed
8708,141,2022-10-01,placed
8709,105,2022-10-04,completed
8710,1623,2022-09-19,shipped
8711,821,2022-09-29,return_pending
8712,1991,2022-10-06,returned
8713,1615,2022-09-18,shipped
8714,1637,2022-09-19,shipped
8715,1767,2022-09-16,placed
8716,1010,2022-10-07,shipped
8717,549,2022-09-14,completed
8718,1104,2022-10-08,return_pending
8719,1001,2022-09-28,placed
8720,1606,2022-09-30,returned
8721,1844,2022-10-02,returned
8722,552,2022-09-12,placed
8723,1301,2022-10-04,placed
8724,123,2022-09-21,shipped
8725,586,2022-10-01,shipped
8726,1238,2022-10-06,shipped
8727,1064,2022-09-08,completed
8728,1066,2022-09-12,return_pending
8729,58,2022-09-21,shipped
8730,333,2022-10-04,return_pending
8731,1358,2022-10-03,return_pending
8732,1833,2022-09-10,return_pending
8733,1580,2022-09-12,returned
8734,1800,2022-09-23,placed
8735,1333,2022-09-24,returned
8736,13,2022-09-07,returned
8737,1209,2022-09-28,return_pending
8738,1675,2022-10-03,shipped
8739,333,2022-09-26,placed
8740,1219,2022-09-10,return_pending
8741,721,2022-09-18,placed
8742,1779,2022-09-24,return_pending
8743,566,2022-09-25,placed
8744,87,2022-09-23,completed
8745,835,2022-09-13,shipped
8746,568,2022-10-02,shipped
8747,1536,2022-09-21,completed
8748,1185,2022-09-28,return_pending
8749,1528,2022-10-03,placed
8750,1916,2022-09-12,completed
8751,1771,2022-09-10,return_pending
8752,538,2022-10-08,completed
8753,1282,2022-09-08,shipped
8754,524,2022-09-12,return_pending
8755,466,2022-09-23,shipped
8756,22,2022-09-18,placed
8757,1302,2022-09-13,return_pending
8758,1835,2022-09-18,shipped
8759,42,2022-10-01,completed
8760,1041,2022-09-29,placed
8761,469,2022-09-23,placed
8762,670,2022-09-12,placed
8763,1655,2022-09-28,returned
8764,1028,2022-09-16,placed
8765,994,2022-09-20,return_pending
8766,1352,2022-09-13,completed
8767,106,2022-09-20,returned
8768,464,2022-09-18,returned
8769,472,2022-09-16,completed
8770,835,2022-09-11,return_pending
8771,1160,2022-09-27,return_pending
8772,445,2022-10-06,shipped
8773,1574,2022-09-18,shipped
8774,1443,2022-09-13,returned
8775,265,2022-09-17,returned
8776,1527,2022-09-15,shipped
8777,1566,2022-09-30,completed
8778,1100,2022-09-21,shipped
8779,1093,2022-09-20,completed
8780,76,2022-09-06,shipped
8781,27,2022-10-03,return_pending
8782,1828,2022-10-01,placed
8783,984,2022-09-13,placed
8784,1926,2022-10-07,placed
8785,1291,2022-09-12,returned
8786,556,2022-09-25,returned
8787,1668,2022-09-07,shipped
8788,2000,2022-10-02,shipped
8789,1403,2022-09-06,return_pending
8790,943,2022-09-18,placed
8791,473,2022-09-19,completed
8792,1951,2022-09-12,shipped
8793,1358,2022-09-21,placed
8794,278,2022-09-17,return_pending
8795,1003,2022-09-26,completed
8796,807,2022-10-05,shipped
8797,594,2022-09-06,shipped
8798,408,2022-09-14,returned
8799,1758,2022-09-17,completed
8800,1523,2022-09-11,return_pending
8801,77,2022-09-15,completed
8802,1620,2022-09-15,returned
8803,712,2022-09-14,placed
8804,1707,2022-09-20,placed
8805,1538,2022-09-10,completed
8806,1745,2022-10-02,completed
8807,692,2022-09-13,return_pending
8808,118,2022-10-05,completed
8809,621,2022-09-08,completed
8810,577,2022-09-28,placed
8811,725,2022-09-27,return_pending
8812,441,2022-09-20,completed
8813,1840,2022-09-08,shipped
8814,1784,2022-10-07,completed
8815,981,2022-09-07,shipped
8816,801,2022-10-05,placed
8817,1539,2022-09-29,returned
8818,786,2022-09-18,placed
8819,1982,2022-10-05,shipped
8820,1327,2022-10-08,returned
8821,1604,2022-09-25,completed
8822,932,2022-10-04,shipped
8823,1560,2022-09-12,completed
8824,361,2022-09-19,returned
8825,1491,2022-09-06,return_pending
8826,1522,2022-09-10,placed
8827,1453,2022-10-02,return_pending
8828,1472,2022-09-21,returned
8829,195,2022-09-09,completed
8830,662,2022-09-17,return_pending
8831,859,2022-10-08,shipped
8832,219,2022-09-09,shipped
8833,1477,2022-09-30,shipped
8834,1621,2022-10-08,placed
8835,1193,2022-09-05,returned
8836,1763,2022-09-18,placed
8837,700,2022-09-07,return_pending
8838,203,2022-09-22,returned
8839,1025,2022-09-07,completed
8840,635,2022-09-13,returned
8841,1603,2022-09-27,completed
8842,328,2022-09-11,completed
8843,1454,2022-09-16,placed
8844,782,2022-10-02,placed
8845,1463,2022-10-01,return_pending
8846,1396,2022-09-30,returned
8847,899,2022-10-08,return_pending
8848,94,2022-09-05,shipped
8849,126,2022-10-04,return_pending
8850,1074,2022-09-13,returned
8851,791,2022-09-25,return_pending
8852,1395,2022-09-29,returned
8853,1280,2022-10-07,shipped
8854,196,2022-09-27,shipped
8855,1723,2022-09-25,returned
8856,1631,2022-09-08,placed
8857,1567,2022-09-13,placed
8858,461,2022-10-01,shipped
8859,1266,2022-10-01,return_pending
8860,93,2022-09-26,shipped
8861,976,2022-09-26,completed
8862,960,2022-09-21,placed
8863,983,2022-10-02,placed
8864,1766,2022-09-16,placed
8865,949,2022-10-08,returned
8866,1683,2022-09-08,placed
8867,308,2022-10-06,shipped
8868,671,2022-10-03,completed
8869,1264,2022-09-15,completed
8870,863,2022-09-06,return_pending
8871,259,2022-09-24,return_pending
8872,46,2022-09-20,completed
8873,734,2022-10-04,placed
8874,247,2022-09-17,completed
8875,1670,2022-09-12,returned
8876,1657,2022-09-14,returned
8877,1913,2022-10-06,return_pending
8878,2000,2022-09-07,shipped
8879,1645,2022-09-15,return_pending
8880,1301,2022-10-02,returned
8881,667,2022-09-30,placed
8882,355,2022-09-18,placed
8883,1394,2022-09-11,shipped
8884,1092,2022-09-06,placed
8885,1599,2022-09-13,completed
8886,1842,2022-09-10,shipped
8887,1667,2022-10-06,completed
8888,574,2022-09-08,shipped
8889,47,2022-10-06,return_pending
8890,534,2022-09-05,placed
8891,936,2022-09-27,placed
8892,932,2022-09-18,returned
8893,1427,2022-09-05,placed
8894,337,2022-09-28,placed
8895,1057,2022-09-08,return_pending
8896,500,2022-09-05,returned
8897,1297,2022-09-20,returned
8898,1313,2022-09-28,shipped
8899,162,2022-09-18,returned
8900,823,2022-09-17,completed
8901,1511,2022-09-18,shipped
8902,1523,2022-09-23,shipped
8903,60,2022-10-08,shipped
8904,1425,2022-09-24,shipped
8905,1190,2022-09-10,returned
8906,1143,2022-10-02,shipped
8907,1254,2022-09-26,shipped
8908,1424,2022-09-11,return_pending
8909,1804,2022-09-18,placed
8910,730,2022-09-09,completed
8911,1893,2022-10-03,returned
8912,56,2022-09-13,placed
8913,1587,2022-10-06,shipped
8914,170,2022-09-10,completed
8915,428,2022-09-19,return_pending
8916,1538,2022-09-17,returned
8917,323,2022-09-08,returned
8918,1584,2022-09-14,return_pending
8919,1849,2022-10-07,shipped
8920,1769,2022-09-29,completed
8921,905,2022-09-29,completed
8922,657,2022-10-05,placed
8923,249,2022-09-12,return_pending
8924,1688,2022-09-14,return_pending
8925,23,2022-09-13,shipped
8926,441,2022-09-17,shipped
8927,1197,2022-09-06,shipped
8928,1026,2022-09-29,shipped
8929,1000,2022-10-03,completed
8930,1426,2022-09-19,returned
8931,234,2022-10-07,shipped
8932,421,2022-10-04,placed
8933,1235,2022-09-06,return_pending
8934,1637,2022-09-21,shipped
8935,480,2022-09-09,returned
8936,1225,2022-09-18,returned
8937,478,2022-09-24,shipped
8938,440,2022-09-29,completed
8939,1237,2022-10-01,shipped
8940,455,2022-09-27,returned
8941,349,2022-10-07,placed
8942,87,2022-09-13,shipped
8943,1972,2022-10-08,completed
8944,194,2022-09-07,completed
8945,128,2022-09-16,return_pending
8946,1035,2022-09-21,placed
8947,608,2022-09-15,completed
8948,141,2022-09-25,returned
8949,608,2022-09-07,placed
8950,1802,2022-09-29,returned
8951,1777,2022-10-03,shipped
8952,353,2022-09-26,placed
8953,448,2022-09-09,shipped
8954,412,2022-09-10,placed
8955,443,2022-09-21,placed
8956,1605,2022-10-05,completed
8957,1836,2022-09-14,returned
8958,1356,2022-09-17,shipped
8959,26,2022-09-14,return_pending
8960,1905,2022-10-02,return_pending
8961,619,2022-09-18,return_pending
8962,581,2022-09-28,return_pending
8963,1319,2022-09-09,placed
8964,1433,2022-09-20,completed
8965,1987,2022-09-19,return_pending
8966,161,2022-09-14,returned
8967,280,2022-10-04,shipped
8968,234,2022-10-03,completed
8969,1575,2022-09-23,shipped
8970,580,2022-09-13,completed
8971,82,2022-09-09,completed
8972,1894,2022-09-20,returned
8973,1520,2022-10-03,returned
8974,514,2022-10-04,returned
8975,1395,2022-09-07,returned
8976,1670,2022-09-28,placed
8977,1995,2022-09-12,shipped
8978,1468,2022-10-07,completed
8979,289,2022-09-27,returned
8980,597,2022-09-26,returned
8981,673,2022-10-06,return_pending
8982,1312,2022-10-08,shipped
8983,1386,2022-09-24,returned
8984,1840,2022-10-07,returned
8985,1344,2022-09-09,return_pending
8986,921,2022-10-05,return_pending
8987,1907,2022-09-23,placed
8988,8,2022-09-05,placed
8989,73,2022-09-27,shipped
8990,129,2022-09-21,returned
8991,296,2022-10-08,shipped
8992,1297,2022-09-19,placed
8993,421,2022-10-03,shipped
8994,1345,2022-09-21,placed
8995,1411,2022-09-19,returned
8996,1790,2022-09-21,return_pending
8997,1398,2022-09-08,return_pending
8998,1468,2022-09-11,returned
8999,629,2022-09-18,placed
9000,1734,2022-09-17,returned
9001,1817,2022-09-30,completed
9002,529,2022-09-20,placed
9003,667,2022-09-27,return_pending
9004,537,2022-09-23,return_pending
9005,724,2022-10-03,placed
9006,278,2022-09-28,return_pending
9007,1495,2022-09-09,placed
9008,688,2022-10-04,return_pending
9009,1781,2022-09-16,completed
9010,944,2022-10-08,placed
9011,1581,2022-10-08,return_pending
9012,159,2022-09-26,shipped
9013,3,2022-09-13,shipped
9014,653,2022-10-01,placed
9015,836,2022-09-08,shipped
9016,1759,2022-09-16,return_pending
9017,198,2022-10-05,return_pending
9018,552,2022-09-07,shipped
9019,14,2022-09-14,shipped
9020,1988,2022-09-11,completed
9021,1044,2022-09-08,shipped
9022,1716,2022-09-12,return_pending
